score,sampling_method,max_depth,grow_policy,min_child_weight,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight
0.7503575783294161,uniform,4,lossguide,3,1.0,0.8,0.3,0.1,1.5,2
0.7518412713636531,uniform,4,lossguide,3,1.0,1.0,0.1,0.01,5.0,3
0.750429382230019,uniform,4,lossguide,3,1.0,1.0,0.1,0.1,1.5,3
0.7518521662625519,uniform,4,lossguide,3,1.0,1.0,0.1,0.1,5.0,2
0.7513277317816877,uniform,4,lossguide,3,1.0,0.8,0.3,1.0,2.0,3
0.7480451165484822,uniform,4,lossguide,3,1.0,0.8,0.3,0.1,5.0,2
0.7510081513429993,uniform,4,lossguide,3,1.0,1.0,0.1,0.01,2.0,2
0.7500710419920468,uniform,4,lossguide,3,1.0,0.8,0.3,1.0,1.5,2
0.7519771643323947,uniform,4,lossguide,3,1.0,1.0,0.2,0.1,2.0,2
0.7537049918832075,uniform,4,lossguide,3,1.0,1.0,0.3,0.01,1.5,2
0.7510081513429993,uniform,4,lossguide,3,1.0,1.0,0.2,0.01,2.0,3
0.7502357488214348,uniform,4,lossguide,3,1.0,0.8,0.3,0.01,2.0,3
0.750429382230019,uniform,4,lossguide,3,1.0,1.0,0.2,0.1,1.5,3
0.7523944650231873,uniform,4,lossguide,3,1.0,1.0,0.1,1.0,1.5,2
0.750429382230019,uniform,4,lossguide,3,1.0,1.0,0.1,0.1,1.5,2
0.750965339741422,uniform,4,lossguide,3,1.0,1.0,0.1,1.0,2.0,2
0.7523944650231873,uniform,4,lossguide,3,1.0,1.0,0.1,1.0,1.5,3
0.7504741372330164,uniform,4,lossguide,3,1.0,1.0,0.2,1.0,2.0,3
0.7537049918832075,uniform,4,lossguide,3,1.0,1.0,0.3,0.01,1.5,3
0.7518412713636531,uniform,4,lossguide,3,1.0,1.0,0.1,0.01,5.0,2
0.7510081513429993,uniform,4,lossguide,3,1.0,1.0,0.1,0.01,2.0,3
0.7518412713636531,uniform,4,lossguide,3,1.0,1.0,0.3,0.01,5.0,2
0.7523944650231873,uniform,4,lossguide,3,1.0,1.0,0.2,1.0,1.5,2
0.7519771643323947,uniform,4,lossguide,3,1.0,1.0,0.2,0.1,2.0,3
0.75407244805945,uniform,4,lossguide,3,1.0,1.0,0.1,1.0,5.0,3
0.7518521662625519,uniform,4,lossguide,3,1.0,1.0,0.2,0.1,5.0,2
0.7519771643323947,uniform,4,lossguide,3,1.0,1.0,0.1,0.1,2.0,3
0.7504741372330164,uniform,4,lossguide,3,1.0,1.0,0.3,1.0,2.0,2
0.750429382230019,uniform,4,lossguide,3,1.0,1.0,0.2,0.1,1.5,2
0.7504741372330164,uniform,4,lossguide,3,1.0,1.0,0.2,1.0,2.0,2
0.7518412713636531,uniform,4,lossguide,3,1.0,1.0,0.2,0.01,5.0,3
0.747093982203332,uniform,4,lossguide,5,0.6,0.6,0.1,0.01,2.0,2
0.7543398062111193,uniform,4,lossguide,3,1.0,1.0,0.2,1.0,5.0,2
0.7518412713636531,uniform,4,lossguide,3,1.0,1.0,0.3,0.01,5.0,3
0.7510081513429993,uniform,4,lossguide,3,1.0,1.0,0.3,0.01,2.0,2
0.7510081513429993,uniform,4,lossguide,3,1.0,1.0,0.2,0.01,2.0,2
0.7518412713636531,uniform,4,lossguide,3,1.0,1.0,0.2,0.01,5.0,2
0.7510081513429993,uniform,4,lossguide,3,1.0,1.0,0.3,0.01,2.0,3
0.7523944650231873,uniform,4,lossguide,3,1.0,1.0,0.2,1.0,1.5,3
0.7477846503020199,uniform,4,lossguide,5,0.6,0.6,0.1,0.1,2.0,3
0.7537049918832075,uniform,4,lossguide,3,1.0,1.0,0.2,0.01,1.5,2
0.7543398062111193,uniform,4,lossguide,3,1.0,1.0,0.3,1.0,5.0,3
0.748585202058289,uniform,4,lossguide,5,0.6,0.6,0.1,0.01,5.0,2
0.750965339741422,uniform,4,lossguide,3,1.0,1.0,0.1,1.0,2.0,3
0.7512881554611803,uniform,4,lossguide,3,1.0,1.0,0.3,1.0,1.5,2
0.7518521662625519,uniform,4,lossguide,3,1.0,1.0,0.3,0.1,5.0,2
0.7519771643323947,uniform,4,lossguide,3,1.0,1.0,0.1,0.1,2.0,2
0.750429382230019,uniform,4,lossguide,3,1.0,1.0,0.3,0.1,1.5,2
0.7518521662625519,uniform,4,lossguide,3,1.0,1.0,0.2,0.1,5.0,3
0.7519771643323947,uniform,4,lossguide,3,1.0,1.0,0.3,0.1,2.0,2
0.7490336759444969,uniform,4,lossguide,5,0.6,0.6,0.1,0.1,1.5,2
0.7543398062111193,uniform,4,lossguide,3,1.0,1.0,0.3,1.0,5.0,2
0.7477686920296476,uniform,4,lossguide,5,0.6,0.6,0.1,0.1,5.0,3
0.7519771643323947,uniform,4,lossguide,3,1.0,1.0,0.3,0.1,2.0,3
0.7458761400645957,uniform,4,lossguide,5,0.6,0.6,0.1,0.01,1.5,3
0.747093982203332,uniform,4,lossguide,5,0.6,0.6,0.2,0.01,2.0,2
0.748585202058289,uniform,4,lossguide,5,0.6,0.6,0.1,0.01,5.0,3
0.747093982203332,uniform,4,lossguide,5,0.6,0.6,0.1,0.01,2.0,3
0.750429382230019,uniform,4,lossguide,3,1.0,1.0,0.3,0.1,1.5,3
0.7489530835762657,uniform,4,lossguide,5,0.6,0.6,0.1,1.0,2.0,2
0.7489530835762657,uniform,4,lossguide,5,0.6,0.6,0.1,1.0,2.0,3
0.7490098965310725,uniform,4,lossguide,5,0.6,0.6,0.2,0.1,1.5,3
0.7490336759444969,uniform,4,lossguide,5,0.6,0.6,0.1,0.1,1.5,3
0.7471910266467034,uniform,4,lossguide,5,0.6,0.6,0.1,1.0,5.0,3
0.747093982203332,uniform,4,lossguide,5,0.6,0.6,0.3,0.01,2.0,3
0.7504741372330164,uniform,4,lossguide,3,1.0,1.0,0.3,1.0,2.0,3
0.7458761400645957,uniform,4,lossguide,5,0.6,0.6,0.1,0.01,1.5,2
0.7477686920296476,uniform,4,lossguide,5,0.6,0.6,0.1,0.1,5.0,2
0.7518521662625519,uniform,4,lossguide,3,1.0,1.0,0.3,0.1,5.0,3
0.747093982203332,uniform,4,lossguide,5,0.6,0.6,0.2,0.01,2.0,3
0.7482587846151311,uniform,4,lossguide,5,0.6,0.6,0.1,1.0,1.5,2
0.7458761400645957,uniform,4,lossguide,5,0.6,0.6,0.2,0.01,1.5,2
0.75407244805945,uniform,4,lossguide,3,1.0,1.0,0.1,1.0,5.0,2
0.7543398062111193,uniform,4,lossguide,3,1.0,1.0,0.2,1.0,5.0,3
0.748585202058289,uniform,4,lossguide,5,0.6,0.6,0.2,0.01,5.0,2
0.748585202058289,uniform,4,lossguide,5,0.6,0.6,0.2,0.01,5.0,3
0.7458761400645957,uniform,4,lossguide,5,0.6,0.6,0.2,0.01,1.5,3
0.7490098965310725,uniform,4,lossguide,5,0.6,0.6,0.2,0.1,1.5,2
0.7477744437988321,uniform,4,lossguide,5,0.6,0.6,0.3,0.1,2.0,2
0.7471910266467034,uniform,4,lossguide,5,0.6,0.6,0.2,1.0,5.0,3
0.7489530835762657,uniform,4,lossguide,5,0.6,0.6,0.2,1.0,2.0,2
0.7477846503020199,uniform,4,lossguide,5,0.6,0.6,0.1,0.1,2.0,2
0.7512881554611803,uniform,4,lossguide,3,1.0,1.0,0.3,1.0,1.5,3
0.7477846503020199,uniform,4,lossguide,5,0.6,0.6,0.2,0.1,2.0,2
0.7471910266467034,uniform,4,lossguide,5,0.6,0.6,0.1,1.0,5.0,2
0.7489530835762657,uniform,4,lossguide,5,0.6,0.6,0.2,1.0,2.0,3
0.7482309801601388,uniform,4,lossguide,5,0.6,0.6,0.2,1.0,1.5,3
0.7482309801601388,uniform,4,lossguide,5,0.6,0.6,0.3,1.0,1.5,2
0.7477686920296476,uniform,4,lossguide,5,0.6,0.6,0.3,0.1,5.0,2
0.7486737580446624,uniform,4,lossguide,5,0.6,0.8,0.1,0.1,1.5,2
0.7482587846151311,uniform,4,lossguide,5,0.6,0.6,0.1,1.0,1.5,3
0.7471910266467034,uniform,4,lossguide,5,0.6,0.6,0.2,1.0,5.0,2
0.7477686920296476,uniform,4,lossguide,5,0.6,0.6,0.2,0.1,5.0,2
0.7477846503020199,uniform,4,lossguide,5,0.6,0.6,0.2,0.1,2.0,3
0.7489530835762657,uniform,4,lossguide,5,0.6,0.6,0.3,1.0,2.0,3
0.7458761400645957,uniform,4,lossguide,5,0.6,0.6,0.3,0.01,1.5,2
0.7458761400645957,uniform,4,lossguide,5,0.6,0.6,0.3,0.01,1.5,3
0.7472867098617009,uniform,4,lossguide,5,0.6,0.8,0.1,0.1,2.0,3
0.7490098965310725,uniform,4,lossguide,5,0.6,0.6,0.3,0.1,1.5,2
0.7477686920296476,uniform,4,lossguide,5,0.6,0.6,0.2,0.1,5.0,3
0.7471824848514439,uniform,4,lossguide,5,0.6,0.6,0.3,1.0,5.0,3
0.7482309801601388,uniform,4,lossguide,5,0.6,0.6,0.2,1.0,1.5,2
0.7480578636970578,uniform,4,lossguide,5,0.6,0.8,0.1,1.0,2.0,3
0.7472867098617009,uniform,4,lossguide,5,0.6,0.8,0.1,0.1,2.0,2
0.7477686920296476,uniform,4,lossguide,5,0.6,0.6,0.3,0.1,5.0,3
0.7465194656537029,uniform,4,lossguide,5,0.6,0.8,0.1,0.01,5.0,2
0.7490098965310725,uniform,4,lossguide,5,0.6,0.6,0.3,0.1,1.5,3
0.747269596579063,uniform,4,lossguide,5,0.6,0.8,0.1,1.0,1.5,3
0.7465194656537029,uniform,4,lossguide,5,0.6,0.8,0.2,0.01,5.0,3
0.7482309801601388,uniform,4,lossguide,5,0.6,0.6,0.3,1.0,1.5,3
0.748585202058289,uniform,4,lossguide,5,0.6,0.6,0.3,0.01,5.0,2
0.7479641887003198,uniform,4,lossguide,5,0.6,0.8,0.1,0.01,2.0,3
0.7489530835762657,uniform,4,lossguide,5,0.6,0.6,0.3,1.0,2.0,2
0.7483302214486777,uniform,4,lossguide,5,0.6,0.8,0.1,0.01,1.5,2
0.7477744437988321,uniform,4,lossguide,5,0.6,0.6,0.3,0.1,2.0,3
0.748585202058289,uniform,4,lossguide,5,0.6,0.6,0.3,0.01,5.0,3
0.7483302214486777,uniform,4,lossguide,5,0.6,0.8,0.1,0.01,1.5,3
0.7483302214486777,uniform,4,lossguide,5,0.6,0.8,0.2,0.01,1.5,2
0.7478638485861753,uniform,4,lossguide,5,0.6,0.8,0.3,0.01,2.0,2
0.7483302214486777,uniform,4,lossguide,5,0.6,0.8,0.3,0.01,1.5,2
0.7476798901950168,uniform,4,lossguide,5,0.6,0.8,0.1,0.1,5.0,2
0.7489161579691169,uniform,4,lossguide,5,0.6,0.8,0.1,1.0,5.0,2
0.7476798901950168,uniform,4,lossguide,5,0.6,0.8,0.1,0.1,5.0,3
0.7478638485861753,uniform,4,lossguide,5,0.6,0.8,0.2,0.01,2.0,3
0.7486737580446624,uniform,4,lossguide,5,0.6,0.8,0.1,0.1,1.5,3
0.7472867098617009,uniform,4,lossguide,5,0.6,0.8,0.2,0.1,2.0,2
0.7480578636970578,uniform,4,lossguide,5,0.6,0.8,0.2,1.0,2.0,2
0.7471824848514439,uniform,4,lossguide,5,0.6,0.6,0.3,1.0,5.0,2
0.747093982203332,uniform,4,lossguide,5,0.6,0.6,0.3,0.01,2.0,2
0.7479641887003198,uniform,4,lossguide,5,0.6,0.8,0.1,0.01,2.0,2
0.7486737580446624,uniform,4,lossguide,5,0.6,0.8,0.3,0.1,1.5,3
0.7478638485861753,uniform,4,lossguide,5,0.6,0.8,0.2,0.01,2.0,2
0.7480578636970578,uniform,4,lossguide,5,0.6,0.8,0.2,1.0,2.0,3
0.7465194656537029,uniform,4,lossguide,5,0.6,0.8,0.2,0.01,5.0,2
0.7472867098617009,uniform,4,lossguide,5,0.6,0.8,0.2,0.1,2.0,3
0.7527808540533946,uniform,4,lossguide,5,0.6,1.0,0.1,0.01,5.0,2
0.7489161579691169,uniform,4,lossguide,5,0.6,0.8,0.3,1.0,5.0,2
0.747269596579063,uniform,4,lossguide,5,0.6,0.8,0.1,1.0,1.5,2
0.7465194656537029,uniform,4,lossguide,5,0.6,0.8,0.3,0.01,5.0,2
0.7478638485861753,uniform,4,lossguide,5,0.6,0.8,0.3,0.01,2.0,3
0.747269596579063,uniform,4,lossguide,5,0.6,0.8,0.2,1.0,1.5,3
0.747269596579063,uniform,4,lossguide,5,0.6,0.8,0.3,1.0,1.5,3
0.7486737580446624,uniform,4,lossguide,5,0.6,0.8,0.2,0.1,1.5,2
0.7476798901950168,uniform,4,lossguide,5,0.6,0.8,0.3,0.1,5.0,3
0.7480578636970578,uniform,4,lossguide,5,0.6,0.8,0.1,1.0,2.0,2
0.7483302214486777,uniform,4,lossguide,5,0.6,0.8,0.2,0.01,1.5,3
0.7489161579691169,uniform,4,lossguide,5,0.6,0.8,0.1,1.0,5.0,3
0.747269596579063,uniform,4,lossguide,5,0.6,0.8,0.2,1.0,1.5,2
0.7486737580446624,uniform,4,lossguide,5,0.6,0.8,0.2,0.1,1.5,3
0.7483302214486777,uniform,4,lossguide,5,0.6,0.8,0.3,0.01,1.5,3
0.7465194656537029,uniform,4,lossguide,5,0.6,0.8,0.1,0.01,5.0,3
0.7480578636970578,uniform,4,lossguide,5,0.6,0.8,0.3,1.0,2.0,3
0.7480578636970578,uniform,4,lossguide,5,0.6,0.8,0.3,1.0,2.0,2
0.7486737580446624,uniform,4,lossguide,5,0.6,0.8,0.3,0.1,1.5,2
0.747269596579063,uniform,4,lossguide,5,0.6,0.8,0.3,1.0,1.5,2
0.7465194656537029,uniform,4,lossguide,5,0.6,0.8,0.3,0.01,5.0,3
0.750205641480081,uniform,4,lossguide,5,0.6,1.0,0.1,0.01,1.5,2
0.7472867098617009,uniform,4,lossguide,5,0.6,0.8,0.3,0.1,2.0,2
0.7476798901950168,uniform,4,lossguide,5,0.6,0.8,0.2,0.1,5.0,3
0.7489161579691169,uniform,4,lossguide,5,0.6,0.8,0.2,1.0,5.0,2
0.7476798901950168,uniform,4,lossguide,5,0.6,0.8,0.3,0.1,5.0,2
0.7501070456429664,uniform,4,lossguide,5,0.6,1.0,0.1,0.1,1.5,3
0.7489161579691169,uniform,4,lossguide,5,0.6,0.8,0.3,1.0,5.0,3
0.7489161579691169,uniform,4,lossguide,5,0.6,0.8,0.2,1.0,5.0,3
0.7501070456429664,uniform,4,lossguide,5,0.6,1.0,0.1,0.1,1.5,2
0.750205641480081,uniform,4,lossguide,5,0.6,1.0,0.1,0.01,1.5,3
0.7522704951018417,uniform,4,lossguide,5,0.6,1.0,0.1,1.0,5.0,3
0.7485024101013624,uniform,4,lossguide,5,0.6,1.0,0.1,0.01,2.0,2
0.750205641480081,uniform,4,lossguide,5,0.6,1.0,0.2,0.01,1.5,3
0.7472867098617009,uniform,4,lossguide,5,0.6,0.8,0.3,0.1,2.0,3
0.7530260671035669,uniform,4,lossguide,5,0.6,1.0,0.1,0.1,2.0,2
0.7522704951018417,uniform,4,lossguide,5,0.6,1.0,0.1,1.0,5.0,2
0.7530260671035669,uniform,4,lossguide,5,0.6,1.0,0.2,0.1,2.0,2
0.7541131885274208,uniform,4,lossguide,5,0.6,1.0,0.1,0.1,5.0,2
0.7530260671035669,uniform,4,lossguide,5,0.6,1.0,0.1,0.1,2.0,3
0.7485024101013624,uniform,4,lossguide,5,0.6,1.0,0.1,0.01,2.0,3
0.7527808540533946,uniform,4,lossguide,5,0.6,1.0,0.1,0.01,5.0,3
0.7527808540533946,uniform,4,lossguide,5,0.6,1.0,0.2,0.01,5.0,2
0.7501070456429664,uniform,4,lossguide,5,0.6,1.0,0.2,0.1,1.5,3
0.7532460714145903,uniform,4,lossguide,5,0.6,1.0,0.2,1.0,1.5,2
0.750649092072658,uniform,4,lossguide,5,0.6,1.0,0.1,1.0,2.0,3
0.7485024101013624,uniform,4,lossguide,5,0.6,1.0,0.2,0.01,2.0,2
0.7541131885274208,uniform,4,lossguide,5,0.6,1.0,0.2,0.1,5.0,2
0.7485024101013624,uniform,4,lossguide,5,0.6,1.0,0.3,0.01,2.0,3
0.7532460714145903,uniform,4,lossguide,5,0.6,1.0,0.1,1.0,1.5,2
0.7541131885274208,uniform,4,lossguide,5,0.6,1.0,0.1,0.1,5.0,3
0.7527808540533946,uniform,4,lossguide,5,0.6,1.0,0.2,0.01,5.0,3
0.750205641480081,uniform,4,lossguide,5,0.6,1.0,0.3,0.01,1.5,2
0.750649092072658,uniform,4,lossguide,5,0.6,1.0,0.1,1.0,2.0,2
0.7485024101013624,uniform,4,lossguide,5,0.6,1.0,0.3,0.01,2.0,2
0.750649092072658,uniform,4,lossguide,5,0.6,1.0,0.2,1.0,2.0,2
0.7485024101013624,uniform,4,lossguide,5,0.6,1.0,0.2,0.01,2.0,3
0.7501070456429664,uniform,4,lossguide,5,0.6,1.0,0.3,0.1,1.5,3
0.7522704951018417,uniform,4,lossguide,5,0.6,1.0,0.2,1.0,5.0,3
0.750649092072658,uniform,4,lossguide,5,0.6,1.0,0.2,1.0,2.0,3
0.7530260671035669,uniform,4,lossguide,5,0.6,1.0,0.2,0.1,2.0,3
0.7527808540533946,uniform,4,lossguide,5,0.6,1.0,0.3,0.01,5.0,2
0.7476798901950168,uniform,4,lossguide,5,0.6,0.8,0.2,0.1,5.0,2
0.7532460714145903,uniform,4,lossguide,5,0.6,1.0,0.2,1.0,1.5,3
0.7532460714145903,uniform,4,lossguide,5,0.6,1.0,0.1,1.0,1.5,3
0.750205641480081,uniform,4,lossguide,5,0.6,1.0,0.2,0.01,1.5,2
0.7522704951018417,uniform,4,lossguide,5,0.6,1.0,0.2,1.0,5.0,2
0.7501070456429664,uniform,4,lossguide,5,0.6,1.0,0.2,0.1,1.5,2
0.7530260671035669,uniform,4,lossguide,5,0.6,1.0,0.3,0.1,2.0,3
0.7522704951018417,uniform,4,lossguide,5,0.6,1.0,0.3,1.0,5.0,2
0.750205641480081,uniform,4,lossguide,5,0.6,1.0,0.3,0.01,1.5,3
0.7532460714145903,uniform,4,lossguide,5,0.6,1.0,0.3,1.0,1.5,3
0.7532460714145903,uniform,4,lossguide,5,0.6,1.0,0.3,1.0,1.5,2
0.748539491707989,uniform,4,lossguide,5,0.8,0.6,0.1,0.01,2.0,2
0.7471244521569882,uniform,4,lossguide,5,0.8,0.6,0.1,1.0,1.5,3
0.748539491707989,uniform,4,lossguide,5,0.8,0.6,0.1,0.01,2.0,3
0.7507092774662645,uniform,4,lossguide,5,0.6,1.0,0.3,1.0,2.0,2
0.7501070456429664,uniform,4,lossguide,5,0.6,1.0,0.3,0.1,1.5,2
0.7465516832203871,uniform,4,lossguide,5,0.8,0.6,0.1,0.1,1.5,3
0.7541131885274208,uniform,4,lossguide,5,0.6,1.0,0.2,0.1,5.0,3
0.7530260671035669,uniform,4,lossguide,5,0.6,1.0,0.3,0.1,2.0,2
0.7481318478896652,uniform,4,lossguide,5,0.8,0.6,0.1,0.01,5.0,2
0.747485022500209,uniform,4,lossguide,5,0.8,0.6,0.1,0.1,2.0,3
0.7541131885274208,uniform,4,lossguide,5,0.6,1.0,0.3,0.1,5.0,2
0.7487078265976762,uniform,4,lossguide,5,0.8,0.6,0.1,1.0,2.0,3
0.7465516832203871,uniform,4,lossguide,5,0.8,0.6,0.1,0.1,1.5,2
0.7465311091704507,uniform,4,lossguide,5,0.8,0.6,0.1,0.01,1.5,3
0.7481318478896652,uniform,4,lossguide,5,0.8,0.6,0.1,0.01,5.0,3
0.7465311091704507,uniform,4,lossguide,5,0.8,0.6,0.1,0.01,1.5,2
0.7479008193274898,uniform,4,lossguide,5,0.8,0.6,0.1,1.0,5.0,2
0.7527808540533946,uniform,4,lossguide,5,0.6,1.0,0.3,0.01,5.0,3
0.7471244521569882,uniform,4,lossguide,5,0.8,0.6,0.1,1.0,1.5,2
0.7507092774662645,uniform,4,lossguide,5,0.6,1.0,0.3,1.0,2.0,3
0.747485022500209,uniform,4,lossguide,5,0.8,0.6,0.1,0.1,2.0,2
0.7541131885274208,uniform,4,lossguide,5,0.6,1.0,0.3,0.1,5.0,3
0.7465311091704507,uniform,4,lossguide,5,0.8,0.6,0.2,0.01,1.5,2
0.747485022500209,uniform,4,lossguide,5,0.8,0.6,0.2,0.1,2.0,3
0.7465311091704507,uniform,4,lossguide,5,0.8,0.6,0.2,0.01,1.5,3
0.7479008193274898,uniform,4,lossguide,5,0.8,0.6,0.1,1.0,5.0,3
0.7522704951018417,uniform,4,lossguide,5,0.6,1.0,0.3,1.0,5.0,3
0.7481318478896652,uniform,4,lossguide,5,0.8,0.6,0.2,0.01,5.0,2
0.7485382787797139,uniform,4,lossguide,5,0.8,0.6,0.3,0.01,2.0,2
0.7485382787797139,uniform,4,lossguide,5,0.8,0.6,0.2,0.01,2.0,2
0.7476119616762986,uniform,4,lossguide,5,0.8,0.6,0.1,0.1,5.0,3
0.747485022500209,uniform,4,lossguide,5,0.8,0.6,0.2,0.1,2.0,2
0.7465516832203871,uniform,4,lossguide,5,0.8,0.6,0.2,0.1,1.5,2
0.7478630579232719,uniform,4,lossguide,5,0.8,0.6,0.2,0.1,5.0,2
0.7487078265976762,uniform,4,lossguide,5,0.8,0.6,0.2,1.0,2.0,2
0.7465516832203871,uniform,4,lossguide,5,0.8,0.6,0.2,0.1,1.5,3
0.7481318478896652,uniform,4,lossguide,5,0.8,0.6,0.2,0.01,5.0,3
0.7465516832203871,uniform,4,lossguide,5,0.8,0.6,0.3,0.1,1.5,3
0.7471244521569882,uniform,4,lossguide,5,0.8,0.6,0.2,1.0,1.5,2
0.7485382787797139,uniform,4,lossguide,5,0.8,0.6,0.2,0.01,2.0,3
0.7487078265976762,uniform,4,lossguide,5,0.8,0.6,0.1,1.0,2.0,2
0.7476119616762986,uniform,4,lossguide,5,0.8,0.6,0.1,0.1,5.0,2
0.7478923064979641,uniform,4,lossguide,5,0.8,0.6,0.2,1.0,5.0,3
0.7478630579232719,uniform,4,lossguide,5,0.8,0.6,0.2,0.1,5.0,3
0.7481282810457157,uniform,4,lossguide,5,0.8,0.6,0.3,0.01,5.0,2
0.7465516832203871,uniform,4,lossguide,5,0.8,0.6,0.3,0.1,1.5,2
0.7465311091704507,uniform,4,lossguide,5,0.8,0.6,0.3,0.01,1.5,3
0.7478564787871681,uniform,4,lossguide,5,0.8,0.6,0.3,1.0,1.5,3
0.7478923064979641,uniform,4,lossguide,5,0.8,0.6,0.3,1.0,5.0,3
0.7422547310556638,uniform,4,lossguide,5,0.8,0.8,0.1,0.01,5.0,3
0.746033711297176,uniform,4,lossguide,5,0.8,0.8,0.2,0.1,1.5,2
0.7485382787797139,uniform,4,lossguide,5,0.8,0.6,0.3,0.01,2.0,3
0.7465311091704507,uniform,4,lossguide,5,0.8,0.6,0.3,0.01,1.5,2
0.7487078265976762,uniform,4,lossguide,5,0.8,0.6,0.3,1.0,2.0,2
0.7481282810457157,uniform,4,lossguide,5,0.8,0.6,0.3,0.01,5.0,3
0.7465913348209056,uniform,4,lossguide,5,0.8,0.8,0.1,0.01,1.5,3
0.7478109461568916,uniform,4,lossguide,5,0.8,0.8,0.1,0.01,2.0,2
0.747485022500209,uniform,4,lossguide,5,0.8,0.6,0.3,0.1,2.0,2
0.7471244521569882,uniform,4,lossguide,5,0.8,0.6,0.2,1.0,1.5,3
0.7478630579232719,uniform,4,lossguide,5,0.8,0.6,0.3,0.1,5.0,3
0.747485022500209,uniform,4,lossguide,5,0.8,0.6,0.3,0.1,2.0,3
0.7494971525408087,uniform,4,lossguide,5,0.8,0.8,0.1,1.0,1.5,3
0.7478109461568916,uniform,4,lossguide,5,0.8,0.8,0.1,0.01,2.0,3
0.7492202371173455,uniform,4,lossguide,5,0.8,0.8,0.1,0.1,2.0,3
0.7492202371173455,uniform,4,lossguide,5,0.8,0.8,0.1,0.1,2.0,2
0.7487078265976762,uniform,4,lossguide,5,0.8,0.6,0.2,1.0,2.0,3
0.7478109461568916,uniform,4,lossguide,5,0.8,0.8,0.2,0.01,2.0,2
0.7439586060330872,uniform,4,lossguide,5,0.8,0.8,0.1,0.1,5.0,3
0.7478564787871681,uniform,4,lossguide,5,0.8,0.6,0.3,1.0,1.5,2
0.7478923064979641,uniform,4,lossguide,5,0.8,0.6,0.2,1.0,5.0,2
0.7422547310556638,uniform,4,lossguide,5,0.8,0.8,0.1,0.01,5.0,2
0.746033711297176,uniform,4,lossguide,5,0.8,0.8,0.1,0.1,1.5,2
0.7487078265976762,uniform,4,lossguide,5,0.8,0.6,0.3,1.0,2.0,3
0.7494971525408087,uniform,4,lossguide,5,0.8,0.8,0.1,1.0,1.5,2
0.7478923064979641,uniform,4,lossguide,5,0.8,0.6,0.3,1.0,5.0,2
0.7465913348209056,uniform,4,lossguide,5,0.8,0.8,0.1,0.01,1.5,2
0.7466530227982318,uniform,4,lossguide,5,0.8,0.8,0.1,1.0,2.0,2
0.746033711297176,uniform,4,lossguide,5,0.8,0.8,0.2,0.1,1.5,3
0.7422907494316333,uniform,4,lossguide,5,0.8,0.8,0.2,0.01,5.0,2
0.7463999818523136,uniform,4,lossguide,5,0.8,0.8,0.1,1.0,5.0,2
0.7463999818523136,uniform,4,lossguide,5,0.8,0.8,0.1,1.0,5.0,3
0.7466530227982318,uniform,4,lossguide,5,0.8,0.8,0.1,1.0,2.0,3
0.7439586060330872,uniform,4,lossguide,5,0.8,0.8,0.1,0.1,5.0,2
0.7463999818523136,uniform,4,lossguide,5,0.8,0.8,0.2,1.0,5.0,3
0.7467002251697004,uniform,4,lossguide,5,0.8,0.8,0.2,0.01,1.5,2
0.7478630579232719,uniform,4,lossguide,5,0.8,0.6,0.3,0.1,5.0,2
0.7466530227982318,uniform,4,lossguide,5,0.8,0.8,0.2,1.0,2.0,3
0.7478109461568916,uniform,4,lossguide,5,0.8,0.8,0.3,0.01,2.0,2
0.7492202371173455,uniform,4,lossguide,5,0.8,0.8,0.2,0.1,2.0,2
0.7478109461568916,uniform,4,lossguide,5,0.8,0.8,0.3,0.01,2.0,3
0.746033711297176,uniform,4,lossguide,5,0.8,0.8,0.1,0.1,1.5,3
0.7466530227982318,uniform,4,lossguide,5,0.8,0.8,0.2,1.0,2.0,2
0.7505057743312324,uniform,4,lossguide,5,0.8,1.0,0.1,0.01,1.5,2
0.746033711297176,uniform,4,lossguide,5,0.8,0.8,0.3,0.1,1.5,3
0.7439586060330872,uniform,4,lossguide,5,0.8,0.8,0.2,0.1,5.0,2
0.7422907494316333,uniform,4,lossguide,5,0.8,0.8,0.2,0.01,5.0,3
0.7494971525408087,uniform,4,lossguide,5,0.8,0.8,0.2,1.0,1.5,2
0.7422907494316333,uniform,4,lossguide,5,0.8,0.8,0.3,0.01,5.0,2
0.7467002251697004,uniform,4,lossguide,5,0.8,0.8,0.3,0.01,1.5,2
0.7492202371173455,uniform,4,lossguide,5,0.8,0.8,0.2,0.1,2.0,3
0.7492202371173455,uniform,4,lossguide,5,0.8,0.8,0.3,0.1,2.0,3
0.7439586060330872,uniform,4,lossguide,5,0.8,0.8,0.2,0.1,5.0,3
0.7463999818523136,uniform,4,lossguide,5,0.8,0.8,0.2,1.0,5.0,2
0.7520615366884534,uniform,4,lossguide,5,0.8,1.0,0.1,0.01,5.0,2
0.7478109461568916,uniform,4,lossguide,5,0.8,0.8,0.2,0.01,2.0,3
0.7536885661485603,uniform,4,lossguide,5,0.8,1.0,0.1,0.01,2.0,2
0.7463999818523136,uniform,4,lossguide,5,0.8,0.8,0.3,1.0,5.0,2
0.7535402397635012,uniform,4,lossguide,5,0.8,1.0,0.1,0.1,1.5,3
0.746033711297176,uniform,4,lossguide,5,0.8,0.8,0.3,0.1,1.5,2
